Timestamp,Campaign,Split,X_propene_conversion,X_propene_recycle1,r0_minus_r1
2025-10-12 15:21:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:22:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:23:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:24:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:25:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:26:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:27:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:28:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:29:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:30:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:31:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:32:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:33:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:34:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:35:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:36:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:37:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:38:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:39:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:40:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:41:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:42:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:43:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:44:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:45:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:46:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:47:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:48:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:49:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:50:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:51:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:52:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:53:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:54:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:55:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:56:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:57:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:58:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 15:59:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 16:00:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 16:01:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 16:02:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 16:03:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 16:04:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 16:05:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 16:06:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 16:07:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 16:08:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 16:09:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 16:10:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 16:11:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 16:12:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 16:13:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 16:14:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 16:15:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 16:16:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 16:17:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 16:18:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 16:19:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 16:20:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 16:21:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 16:22:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 16:23:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 16:24:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 16:25:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 16:26:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 16:27:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 16:28:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 16:29:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 16:30:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 16:31:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
2025-10-12 16:32:00,10/12,정상운전검사,0.6158854538416734,0.6063760175128937,0.009509436328779652
